CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend
50117,0,9,Mobile Phone,1,6,Debit Card,Female,2,3,Mobile Phone,2,Single,2,0,12,1,5,7,121,0,0,0,0,9,639,0,0.025,81.2475,0,Mar,1,1,2,9,Returning_Visitor,TRUE
50118,0,11,Mobile Phone,1,29,Debit Card,Male,2,3,Laptop & Accessory,2,Married,10,0,14,0,1,2,157,8,459.3333333,0,0,25,2408.815476,0,0.008333333,81.19520286,0,Nov,3,2,7,8,Returning_Visitor,TRUE
50119,0,1,Mobile Phone,1,14,Debit Card,Female,3,3,Mobile Phone,2,Single,2,0,21,0,1,2,133,0,0,0,0,36,872.8333333,0,0.007058824,81.02729581,0,Nov,2,4,1,8,Returning_Visitor,FALSE
50120,0,22,Computer,1,16,Debit Card,Female,2,3,Others,5,Single,10,1,11,1,1,2,287,2,21,0,0,65,2881.133333,0,0.002985075,80.68062856,0,Mar,2,2,4,2,Returning_Visitor,FALSE
50121,0,9,Mobile Phone,1,9,Cash on Delivery,Male,1,3,Laptop & Accessory,4,Single,5,0,12,6,7,7,145,3,285.8,1,23.5,56,2915.166667,0,0.003448276,80.118,0,May,2,4,3,3,Returning_Visitor,FALSE
50122,0,4,Computer,3,11,E wallet,Female,3,3,Mobile Phone,4,Married,2,0,11,0,2,2,128,2,28,0,0,42,1329.666667,0,0.002325581,80.04344186,0,May,2,2,1,4,Returning_Visitor,TRUE
50123,0,10,Computer,1,14,Credit Card,Male,2,3,Mobile Phone,2,Divorced,2,1,12,0,1,2,123,2,70.6,0,0,27,213.0157143,0,0.007407407,79.51302667,0,Oct,2,2,1,3,Returning_Visitor,TRUE
50124,0,15,Computer,3,32,E wallet,Female,3,3,Grocery,4,Divorced,6,0,14,2,2,8,235,4,103.8,0,0,14,314.2933333,0,0.013333333,79.44353446,0,Jul,2,2,5,2,Returning_Visitor,FALSE
50125,0,8,Mobile Phone,3,22,E wallet,Male,3,3,Fashion,4,Divorced,1,0,15,3,6,9,180,1,9,0,0,11,467,0,0.02,79.182,0,May,2,4,1,1,Returning_Visitor,FALSE
50126,0,9,Computer,1,24,Debit Card,Male,2,2,Mobile Phone,2,Divorced,5,0,18,0,1,0,137,2,47,0,0,39,1743.366667,0,0.016410256,78.93483561,0,Mar,3,3,2,1,Returning_Visitor,FALSE
50127,0,24,Mobile Phone,1,8,Credit Card,Male,2,5,Laptop & Accessory,4,Married,6,0,18,0,1,2,155,3,16,3,86,15,2773.5,0,0.03,78.81172527,0,Dec,2,2,1,2,Returning_Visitor,FALSE
50128,0,14,Mobile Phone,3,8,Debit Card,Male,2,3,Grocery,4,Single,2,0,19,1,2,4,260,0,0,0,0,7,189.2,0,0.014285714,78.56959864,0,Sep,3,2,3,2,Returning_Visitor,FALSE
50129,0,0,Mobile Phone,3,16,Credit Card,Female,3,4,Mobile Phone,3,Single,2,0,12,1,1,0,112,0,0,0,0,9,980.5666667,0,0.011111111,78.56959864,0,Sep,2,2,5,2,Returning_Visitor,FALSE
50130,0,1,Mobile Phone,1,22,Credit Card,Male,3,2,Laptop & Accessory,5,Single,1,0,19,0,1,7,157,12,739.2091954,1,16,21,1321.059195,0.009032258,0.025133361,78.34560177,0,Mar,2,2,1,8,Returning_Visitor,FALSE
50131,0,4,Mobile Phone,3,13,Cash on Delivery,Male,3,2,Laptop & Accessory,2,Divorced,5,0,11,3,7,7,169,1,24.91666667,1,7.666666667,98,3561.139286,0.008163265,0.018367347,78.19779587,0,Nov,2,2,1,13,Returning_Visitor,TRUE
50132,0,12,Mobile Phone,1,6,Credit Card,Male,2,2,Fashion,2,Married,1,0,17,3,3,7,196,1,10,0,0,32,1277.75,0,0.006060606,78.12165404,0,Dec,8,13,9,20,Returning_Visitor,FALSE
50133,0,9,Computer,1,30,Debit Card,Female,2,3,Laptop & Accessory,4,Divorced,8,0,15,0,1,8,157,2,76,0,0,33,831.1111111,0,0.0125,77.97458009,0,Dec,2,2,4,2,Returning_Visitor,TRUE
50134,0,5,Mobile Phone,3,13,Debit Card,Male,3,4,Laptop & Accessory,3,Divorced,2,0,14,1,4,8,155,0,0,0,0,6,495,0,0.02,77.96,0,Mar,1,2,9,2,Returning_Visitor,TRUE
50135,0,11,Mobile Phone,1,31,Debit Card,Female,2,4,Fashion,4,Divorced,4,0,17,1,1,3,221,7,154,3,248.1666667,34,886.4791667,0,0.005128205,77.801588,0,Dec,2,2,1,2,Returning_Visitor,FALSE
50136,0,30,Computer,1,6,Debit Card,Male,2,5,Laptop & Accessory,3,Married,3,1,13,1,1,2,157,9,102.8666667,3,339.5,29,693.2541667,0,0.014705882,77.64914484,0,Dec,2,10,1,2,Returning_Visitor,FALSE
50137,0,4,Mobile Phone,1,11,Cash on Delivery,Male,2,3,Mobile Phone,2,Divorced,1,1,12,0,1,3,148,1,65.5,1,0,82,5316.459524,0.005,0.01125,77.25951671,0,Nov,1,1,9,3,Returning_Visitor,TRUE
50138,0,4,Mobile Phone,2,8,UPI,Male,3,4,Laptop & Accessory,5,Divorced,4,0,12,0,1,0,164,2,30,2,33,162,3753.19449,0,0.003477932,77.10821943,0,Nov,2,2,1,8,Returning_Visitor,FALSE
50139,0,18,Computer,1,13,Debit Card,Male,3,3,Fashion,5,Married,2,0,18,5,9,11,152,0,0,0,0,31,1144.972222,0.006666667,0.008333333,77.04199767,0,Dec,2,2,7,2,Returning_Visitor,FALSE
50140,0,4,Mobile Phone,1,8,Debit Card,Male,3,3,Mobile Phone,2,Married,1,1,18,1,2,2,127,0,0,0,0,24,506.452381,0,0.009090909,76.7910465,0,Nov,2,4,1,3,Returning_Visitor,FALSE
50141,0,6,Computer,1,11,Debit Card,Female,3,3,Fashion,4,Divorced,7,0,11,2,8,3,219,4,32.75,0,0,13,704,0,0.024285714,76.79037287,0,Dec,2,2,1,2,Returning_Visitor,FALSE
50142,0,12,Mobile Phone,1,16,Credit Card,Male,2,3,Grocery,5,Divorced,2,1,14,1,11,10,271,1,24,0,0,17,498.3333333,0,0.021052632,76.78667659,0,Mar,2,2,6,10,Returning_Visitor,FALSE
50143,0,16,Computer,1,14,Debit Card,Female,2,3,Mobile Phone,2,Single,1,0,19,0,1,7,125,1,28.2,0,0,18,536.0857143,0,0.011111111,75.62994948,0,Aug,2,2,4,4,Returning_Visitor,FALSE
50144,0,22,Mobile Phone,1,6,Cash on Delivery,Female,2,4,Grocery,3,Single,8,1,12,1,2,7,240,2,27.25,0,0,9,219.25,0,0.033333333,75.50833257,0,Dec,2,2,7,2,Returning_Visitor,FALSE
50145,0,0,Mobile Phone,1,14,Debit Card,Female,2,3,Mobile Phone,4,Single,2,1,12,0,1,2,125,9,441.85,0,0,122,2577.449603,0,0.010463332,75.27712913,0,Nov,1,1,1,2,Returning_Visitor,FALSE
50146,0,5,Mobile Phone,3,14,Cash on Delivery,Female,3,4,Laptop & Accessory,4,Divorced,2,1,11,6,11,9,152,6,352.5,0,0,21,696.6666667,0,0.0125,75.06781572,0,Mar,2,2,6,10,Returning_Visitor,TRUE
50147,0,0,Mobile Phone,3,8,Debit Card,Male,3,3,Laptop & Accessory,3,Single,2,1,11,1,1,4,145,0,0,0,0,12,481.8333333,0,0.018181818,74.088,0,Mar,1,1,1,2,Returning_Visitor,FALSE
50148,0,4,Mobile Phone,3,13,E wallet,Male,3,3,Laptop & Accessory,2,Married,5,0,12,0,1,7,175,0,0,0,0,20,968.75,0.015789474,0.018421053,73.98253901,0,Dec,1,2,1,1,Returning_Visitor,FALSE
50149,0,5,Mobile Phone,1,8,Credit Card,Female,3,2,Laptop & Accessory,2,Single,8,0,16,1,1,7,151,6,125.25,2,89,146,3697.731633,0.008108108,0.015188129,73.35866939,0,Nov,2,2,1,2,Returning_Visitor,TRUE
50150,0,3,Mobile Phone,1,34,Credit Card,Female,3,3,Laptop & Accessory,2,Divorced,2,0,13,0,1,9,158,1,53,0,0,13,417,0,0.018181818,72.788,0.4,May,1,1,1,3,Returning_Visitor,FALSE
50151,0,4,Computer,1,13,Debit Card,Female,2,4,Fashion,3,Divorced,2,0,24,3,8,9,189,0,0,0,0,13,710.0666667,0,0.007692308,72.52283848,0,Nov,1,1,2,2,Returning_Visitor,FALSE
50152,0,12,Computer,1,5,Credit Card,Male,2,4,Others,2,Divorced,2,0,15,9,13,3,293,1,0,1,37.4,23,1146.5,0.015384615,0.023076923,72.52076923,0,May,2,4,1,4,Returning_Visitor,TRUE
50153,0,6,Computer,3,16,E wallet,Male,2,4,Laptop & Accessory,2,Single,4,0,14,1,1,1,147,13,297.75,3,352.5,41,2422.375,0,0.016037736,72.43846009,0,Dec,2,2,1,8,Returning_Visitor,FALSE
50154,0,20,Mobile Phone,1,11,Debit Card,Male,2,3,Others,3,Divorced,5,0,11,1,1,1,283,0,0,0,0,24,488.3333333,0,0.004347826,72.30208696,0,May,2,2,1,4,Returning_Visitor,FALSE
50155,0,16,Computer,1,16,Debit Card,Female,2,4,Laptop & Accessory,3,Married,2,0,11,0,1,0,153,4,61,0,0,16,502.5,0,0.00952381,71.944,0,May,4,1,2,3,Returning_Visitor,TRUE
50156,0,0,Computer,3,6,E wallet,Male,3,3,Laptop & Accessory,4,Divorced,1,1,13,0,1,4,163,0,0,2,499,12,755,0,0.015384615,71.488,0,May,2,5,2,2,Returning_Visitor,FALSE
50157,0,27,Computer,1,26,Debit Card,Female,2,3,Laptop & Accessory,3,Single,4,0,12,1,1,3,149,10,1271.5,0,0,41,1221.138095,0,0.007801418,71.46597872,0,May,2,2,2,4,Returning_Visitor,FALSE
50158,0,16,Mobile Phone,1,13,Debit Card,Female,2,3,Fashion,5,Divorced,9,0,16,1,1,0,200,5,66.4,0,0,39,742.6875,0,0.015217391,71.38981221,0,Dec,2,2,4,3,Returning_Visitor,FALSE
50159,0,18,Mobile Phone,1,14,UPI,Male,3,3,Laptop & Accessory,2,Divorced,10,0,14,7,9,8,137,1,10,0,0,25,583.35,0,0.016,71.07435633,0,Oct,1,1,1,2,Returning_Visitor,FALSE
50160,0,13,Mobile Phone,3,6,Credit Card,Male,2,5,Laptop & Accessory,2,Divorced,3,1,22,1,1,2,175,3,42.5,0,0,54,5972.416667,0.003508772,0.010526316,70.33953705,0,Nov,2,6,1,3,Returning_Visitor,FALSE
50161,0,2,Mobile Phone,1,15,UPI,Male,1,4,Mobile Phone,2,Single,1,0,17,2,2,2,140,6,189.8,0,0,9,208.8333333,0,0.015384615,70.31635146,0,Nov,2,2,3,2,Returning_Visitor,FALSE
50162,0,3,Mobile Phone,3,11,E wallet,Female,1,4,Laptop & Accessory,3,Married,2,0,13,0,1,2,161,0,0,0,0,21,1296.716667,0,0.007017544,70.01826316,0,May,2,2,1,2,Returning_Visitor,FALSE
50163,0,0,Mobile Phone,3,14,E wallet,Female,2,3,Laptop & Accessory,4,Divorced,2,0,18,0,1,7,162,4,96.6,0,0,15,276.7333333,0.010526316,0.021052632,69.46239458,0,Oct,2,2,1,4,Returning_Visitor,TRUE
50164,0,10,Mobile Phone,1,11,Credit Card,Male,3,3,Laptop & Accessory,2,Married,8,0,16,0,1,4,163,1,21,0,0,13,1474.5,0,0.016666667,69.46175766,0,Dec,2,2,4,3,Returning_Visitor,FALSE
50165,0,11,Mobile Phone,1,21,Debit Card,Male,3,4,Fashion,2,Married,1,1,14,1,2,3,215,5,100.9166667,0,0,56,1432.223333,0,0.002185792,69.43043195,0,Mar,2,2,3,3,Returning_Visitor,TRUE
50166,0,4,Mobile Phone,1,13,Credit Card,Female,2,3,Fashion,2,Single,2,1,14,2,4,10,171,8,674,0,0,18,1090.533333,0.008695652,0.026086957,69.2786087,0,May,2,2,1,4,Returning_Visitor,FALSE
50167,0,2,Mobile Phone,3,16,E wallet,Female,2,4,Laptop & Accessory,4,Married,2,1,14,0,1,7,183,2,147.5,7,209,48,698.6715201,0.004487179,0.01989011,68.91364255,0,Nov,3,2,7,11,Returning_Visitor,FALSE
50168,0,8,Mobile Phone,1,11,Cash on Delivery,Male,3,3,Fashion,4,Single,1,0,13,0,1,13,181,1,73,0,0,12,2156.5,0.018181818,0.027272727,68.88769355,0,Nov,3,2,1,2,Returning_Visitor,FALSE
50169,0,0,Mobile Phone,1,32,Debit Card,Male,3,3,Mobile Phone,2,Married,2,0,12,1,1,2,129,3,30.25,0,0,21,327.2666667,0.017391304,0.02826087,68.85704348,0,May,2,2,1,3,Returning_Visitor,FALSE
50170,0,14,Mobile Phone,1,12,Credit Card,Male,3,4,Laptop & Accessory,4,Single,7,1,15,1,1,2,160,1,14,0,0,14,988.0625,0.014285714,0.028571429,68.84905671,0,Dec,2,5,9,1,Returning_Visitor,FALSE
50171,0,20,Computer,3,10,Credit Card,Male,3,3,Laptop & Accessory,3,Single,4,0,19,0,1,0,130,0,0,0,0,19,722.7,0,0.002941176,68.376,0,May,1,1,5,2,Returning_Visitor,FALSE
50172,0,15,Mobile Phone,1,29,Debit Card,Female,2,3,Grocery,2,Single,3,0,14,0,2,0,260,1,16.6,0,0,39,581.9419883,0,0.000732601,68.32050059,0,Aug,2,2,5,2,Returning_Visitor,FALSE
50173,0,2,Computer,3,8,Debit Card,Male,3,3,Laptop & Accessory,3,Divorced,2,0,14,1,1,2,146,0,0,0,0,9,651,0,0.022222222,68.258708,0,Nov,2,2,2,2,Returning_Visitor,FALSE
50174,0,15,Mobile Phone,2,8,Cash on Delivery,Male,3,3,Mobile Phone,3,Married,1,1,11,1,1,0,127,0,0,0,0,9,436,0,0.025,68.1974018,0,Dec,1,2,2,2,Returning_Visitor,FALSE
50175,0,5,Mobile Phone,1,14,Credit Card,Female,3,3,Mobile Phone,4,Divorced,2,0,13,0,1,7,124,0,0,0,0,4,123.3,0,0,67.98927956,0,Oct,1,1,1,2,Returning_Visitor,FALSE
50176,0,21,Mobile Phone,3,35,Credit Card,Female,3,3,Fashion,3,Divorced,4,0,21,0,1,3,225,4,54.5,0,0,74,1599.994589,0,0.002631579,67.26616125,0,Dec,2,4,6,2,Returning_Visitor,FALSE
50177,0,10,Mobile Phone,1,12,Credit Card,Male,2,2,Laptop & Accessory,5,Married,5,1,13,2,6,7,160,1,92.6,0,0,30,1126.392821,0,0.006666667,67.18378365,0,Nov,2,2,1,6,Returning_Visitor,FALSE
50178,0,3,Computer,3,31,Cash on Delivery,Female,2,3,Laptop & Accessory,3,Divorced,8,1,12,1,2,2,147,0,0,0,0,39,1346.966667,0,0.005128205,67.02771302,0,Dec,1,1,4,2,Returning_Visitor,FALSE
50179,0,0,Mobile Phone,3,6,Debit Card,Male,2,3,Laptop & Accessory,3,Divorced,2,0,17,2,7,7,153,0,0,0,0,3,127,0,0.066666667,65.988,0,May,2,2,1,11,Returning_Visitor,FALSE
50180,0,15,Mobile Phone,1,8,UPI,Male,3,4,Laptop & Accessory,2,Single,4,0,23,0,1,0,168,5,127.8,0,0,15,766.8238095,0,0,65.4726506,0,Aug,1,8,4,1,Returning_Visitor,FALSE
50181,0,9,Computer,3,6,Credit Card,Female,2,3,Laptop & Accessory,2,Single,5,0,15,1,1,0,167,0,0,0,0,30,4262.966667,0,0.013333333,65.29516039,0,Dec,2,10,7,1,Returning_Visitor,TRUE
50182,0,9,Computer,3,9,Credit Card,Male,2,4,Fashion,2,Divorced,5,0,11,0,1,12,197,1,104,0,0,5,152.5,0.028571429,0.057142857,64.95645099,0,Dec,2,13,9,20,Returning_Visitor,FALSE
50183,0,30,Mobile Phone,1,6,Credit Card,Male,2,3,Laptop & Accessory,3,Divorced,3,0,11,1,1,2,168,5,132,1,8.5,167,5080.233631,0.000238095,0.004785636,64.81173101,0,Nov,4,2,1,1,Returning_Visitor,TRUE
50184,0,9,Mobile Phone,1,16,Debit Card,Female,2,2,Mobile Phone,3,Divorced,4,1,13,0,1,7,122,0,0,0,0,8,149,0,0.033333333,64.788,0,May,2,2,1,2,Returning_Visitor,FALSE
50185,0,0,Computer,3,14,Credit Card,Male,2,3,Mobile Phone,2,Single,2,0,24,0,2,2,126,1,123,0,0,7,181.5,0,0.025,64.7325,0,Mar,2,2,1,2,Returning_Visitor,TRUE
50186,0,10,Mobile Phone,1,16,Credit Card,Female,3,3,Mobile Phone,5,Divorced,7,0,20,1,1,3,135,5,40.13636364,0,0,35,840.9952922,0.005263158,0.012593985,64.72238907,0,Nov,2,2,1,1,Returning_Visitor,FALSE
50187,0,19,Computer,1,13,Credit Card,Female,1,3,Laptop & Accessory,3,Divorced,3,0,14,0,1,0,153,4,143,1,20.5,10,386.15,0,0.015384615,64.6,0,Mar,1,1,7,8,Returning_Visitor,FALSE
50188,0,23,Mobile Phone,1,16,Cash on Delivery,Male,3,4,Fashion,2,Single,7,0,15,0,1,3,205,3,44.3,0,0,17,468.85,0.01,0.006666667,64.2879309,0,Aug,1,2,1,2,Returning_Visitor,FALSE
50189,0,4,Mobile Phone,1,14,Debit Card,Male,2,4,Mobile Phone,4,Single,1,1,16,1,2,2,127,1,6,0,0,15,579,0,0.0125,63.93506419,0,Dec,1,1,4,2,Returning_Visitor,FALSE
50190,0,9,Mobile Phone,1,29,Debit Card,Male,2,3,Mobile Phone,2,Single,10,0,16,1,1,2,122,0,0,0,0,8,335,0.025,0.05,63.891,0,May,3,2,4,1,Returning_Visitor,FALSE
50191,0,8,Mobile Phone,1,15,Debit Card,Male,3,4,Laptop & Accessory,4,Single,10,0,19,1,1,0,165,9,192.9204545,2,114.5,60,1394.236526,0,0.003030303,63.64653548,0,Dec,2,2,7,2,Returning_Visitor,FALSE
50192,0,0,Mobile Phone,1,6,Credit Card,Male,2,3,Mobile Phone,4,Married,2,0,11,0,1,4,138,0,0,0,0,10,253.5,0,0.022222222,63.588,0,Mar,1,1,1,2,Returning_Visitor,TRUE
50193,0,1,Mobile Phone,3,15,Debit Card,Male,3,3,Laptop & Accessory,2,Single,2,0,16,1,1,7,153,0,0,0,0,17,639.7566667,0,0.011764706,63.45892077,0,Oct,2,2,3,4,Returning_Visitor,FALSE
50194,0,22,Mobile Phone,1,13,UPI,Male,2,4,Fashion,3,Single,9,0,24,1,1,0,145,8,656,1,9,39,1390.866667,0,0.009302326,63.39474419,0,May,2,5,3,2,Returning_Visitor,FALSE
50195,0,24,Mobile Phone,3,20,Debit Card,Female,2,3,Laptop & Accessory,2,Divorced,5,0,11,0,1,7,149,0,0,0,0,49,2110.124603,0,0.004081633,62.93549178,0,Nov,2,2,1,10,Returning_Visitor,FALSE
50196,0,9,Mobile Phone,1,14,Debit Card,Female,3,3,Mobile Phone,3,Divorced,5,0,13,1,2,2,125,1,58.5,1,0,11,1012.166667,0,0.041666667,62.86831138,0,Nov,2,2,1,1,Returning_Visitor,FALSE
50197,0,28,Mobile Phone,1,8,Debit Card,Female,3,3,Grocery,2,Single,3,1,13,1,1,2,267,0,0,0,0,66,1216.352121,0,0,62.853261,0,Sep,2,2,4,2,Returning_Visitor,FALSE
50198,0,0,Mobile Phone,3,16,E wallet,Female,3,3,Laptop & Accessory,3,Married,2,1,12,0,1,3,143,8,203.4166667,0,0,116,3505.087955,0,0.009314826,62.83957669,0,Nov,2,2,1,6,Returning_Visitor,FALSE
50199,0,3,Mobile Phone,3,14,Cash on Delivery,Male,3,3,Mobile Phone,4,Divorced,2,0,18,1,1,0,125,5,175.1,0,0,26,615.5595238,0,0.002083333,62.77367187,0,Sep,1,1,1,3,Returning_Visitor,TRUE
50200,0,9,Mobile Phone,1,17,Credit Card,Female,2,3,Mobile Phone,4,Divorced,2,0,13,1,1,2,122,0,0,0,0,17,1059.575,0,0.011764706,62.76294758,0,Nov,2,2,1,2,Returning_Visitor,FALSE
50201,0,9,Mobile Phone,3,8,Credit Card,Male,3,4,Fashion,3,Divorced,2,0,13,9,9,0,176,3,134,0,0,53,1659.319697,0,0.00380117,62.34813701,0,Mar,4,1,1,2,Returning_Visitor,FALSE
50202,0,10,Mobile Phone,1,20,Debit Card,Female,3,3,Mobile Phone,5,Married,2,0,12,3,12,17,130,0,0,0,0,34,783.5666667,0,0.005882353,62.07882353,0,May,2,2,1,6,Returning_Visitor,TRUE
50203,0,13,Mobile Phone,3,8,E wallet,Female,2,3,Laptop & Accessory,4,Married,8,0,12,0,1,3,157,0,0,0,0,17,766.5,0,0.0125,61.9395,0,Mar,2,2,1,2,Returning_Visitor,TRUE
50204,0,15,Mobile Phone,1,14,Debit Card,Female,3,3,Mobile Phone,5,Married,4,0,16,1,1,2,126,4,391.3,0,0,24,1015.3,0,0.004166667,61.91792063,0,Aug,2,2,3,2,Returning_Visitor,FALSE
50205,0,10,Mobile Phone,1,16,Debit Card,Male,2,3,Laptop & Accessory,4,Single,3,1,12,0,1,1,142,0,0,1,108.8,10,322.3666667,0,0.009090909,61.80843596,0,Nov,2,5,4,2,Returning_Visitor,FALSE
50206,0,16,Mobile Phone,1,18,Debit Card,Male,2,4,Grocery,4,Married,2,0,11,0,2,9,243,8,164.4,0,0,33,865.8071429,0,0.012280702,61.61833364,0,Dec,2,2,5,2,Returning_Visitor,FALSE
50207,0,13,Mobile Phone,1,8,Credit Card,Female,3,4,Laptop & Accessory,3,Divorced,7,0,22,1,1,0,134,1,0,0,0,60,1995.416667,0,0.003389831,61.58171224,0,Nov,2,4,1,7,Returning_Visitor,FALSE
50208,0,27,Mobile Phone,1,11,Credit Card,Male,2,3,Others,5,Divorced,5,0,15,1,1,2,294,3,102.8,0,0,25,1109.233333,0,0.001666667,61.30486592,0,Aug,2,2,6,5,Returning_Visitor,FALSE
50209,0,7,Computer,3,10,E wallet,Female,3,3,Laptop & Accessory,3,Divorced,10,0,15,1,1,2,165,4,234.1666667,0,0,24,1589.583333,0,0.007692308,61.20406619,0,Nov,2,2,2,10,Returning_Visitor,FALSE
50210,0,4,Mobile Phone,1,13,Credit Card,Female,2,3,Laptop & Accessory,5,Divorced,2,0,12,3,3,12,143,0,0,0,0,17,701.8032468,0,0.011111111,61.07207396,0,Nov,2,2,5,6,Returning_Visitor,FALSE
50211,0,9,Computer,1,27,Credit Card,Male,3,3,Mobile Phone,2,Divorced,8,0,20,0,1,2,123,0,0,1,5,27,1095.658333,0.017857143,0.01547619,60.73155753,0,Nov,1,1,1,10,Returning_Visitor,TRUE
50212,0,16,Mobile Phone,1,14,UPI,Female,3,3,Laptop & Accessory,3,Married,5,1,14,0,1,2,145,0,0,1,7,10,672.5142857,0,0.018181818,60.71287168,0,Sep,1,1,7,2,Returning_Visitor,FALSE
50213,0,0,Mobile Phone,3,10,Debit Card,Female,2,4,Laptop & Accessory,2,Single,2,1,11,0,1,3,145,5,64.9,0,0,21,1922.15,0,0.009333333,60.62885042,0,Nov,3,2,1,2,Returning_Visitor,FALSE
50214,0,10,Computer,1,31,Credit Card,Female,3,3,Laptop & Accessory,3,Divorced,4,1,15,3,10,7,144,1,10,0,0,12,220.2666667,0,0.02,60.622383,0,Nov,1,1,1,8,Returning_Visitor,TRUE
50215,0,9,Mobile Phone,1,6,Debit Card,Male,3,4,Mobile Phone,5,Divorced,2,0,12,0,3,2,122,1,14.2,0,0,22,839.568189,0,0.000952381,60.58437066,0,Nov,3,2,3,2,Returning_Visitor,TRUE
50216,0,12,Computer,1,6,Debit Card,Male,2,3,Others,3,Married,2,1,14,0,1,6,292,3,21,0,0,19,750.2083333,0,0.019047619,60.51988521,0,Nov,2,2,2,3,Returning_Visitor,FALSE
50217,0,29,Computer,3,12,Debit Card,Female,2,2,Grocery,5,Divorced,10,0,11,2,2,7,232,1,86.6,0,0,14,349.5761905,0,0.004761905,60.43737784,0,Nov,1,1,1,3,Returning_Visitor,FALSE
50218,0,3,Mobile Phone,3,18,Cash on Delivery,Female,2,3,Laptop & Accessory,3,Single,1,0,11,3,4,4,166,9,269.8,0,0,112,2478.622727,0,0.004005848,60.43385263,0.2,May,2,2,4,3,Returning_Visitor,FALSE
50219,0,14,Mobile Phone,3,6,E wallet,Male,2,2,Fashion,5,Divorced,2,0,16,1,1,7,184,7,235.75,4,66.5,37,729.7916667,0.004545455,0.018181818,60.42298474,0,Nov,2,2,1,2,Returning_Visitor,FALSE
50220,0,1,Mobile Phone,1,23,Credit Card,Male,3,3,Laptop & Accessory,5,Married,2,0,12,0,1,8,146,1,76,0,0,19,1263.333333,0.011764706,0.023529412,60.34235294,0.6,May,2,2,1,3,Returning_Visitor,FALSE
50221,0,25,Mobile Phone,1,9,Credit Card,Male,2,4,Fashion,3,Divorced,3,1,14,0,1,4,180,2,33,0,0,25,1720,0,0.007692308,60.29018448,0,Mar,2,5,3,1,Returning_Visitor,FALSE
50222,0,18,Mobile Phone,1,14,Debit Card,Male,3,3,Mobile Phone,2,Divorced,4,0,21,1,1,2,127,1,30.25,0,0,13,392.1875,0,0.005128205,60.26309658,0,Dec,1,8,1,20,Returning_Visitor,FALSE
50223,0,25,Mobile Phone,1,10,Debit Card,Female,1,3,Grocery,2,Divorced,3,0,13,1,1,4,266,2,60,0,0,20,717.6166667,0,0.004761905,60.19477937,0,Mar,2,5,9,2,Returning_Visitor,FALSE
50224,0,15,Computer,1,35,Debit Card,Female,3,3,Laptop & Accessory,3,Married,3,0,11,1,1,2,146,2,48.1875,4,121.5,51,1792.814481,0.003571429,0.01186886,60.07483189,0,Nov,3,2,1,2,Returning_Visitor,TRUE
50225,0,3,Mobile Phone,1,8,Debit Card,Female,2,5,Laptop & Accessory,2,Single,3,0,20,0,1,2,161,2,35,0,0,20,979.0833333,0,0.00952381,60.04549665,0,Mar,2,2,3,2,Returning_Visitor,FALSE
50226,0,30,Mobile Phone,1,13,Debit Card,Female,2,3,Others,5,Divorced,6,0,15,0,11,10,296,0,0,0,0,31,641.6558915,0,0.005376344,60.04472938,0,Sep,1,1,4,2,Returning_Visitor,FALSE
50227,0,19,Mobile Phone,1,24,Credit Card,Female,2,3,Laptop & Accessory,3,Married,3,0,14,0,1,8,148,1,25.5,0,0,10,361.5,0,0.02,60.01343064,0,Dec,2,2,1,1,Returning_Visitor,FALSE
50228,0,15,Computer,1,34,Cash on Delivery,Female,2,4,Laptop & Accessory,2,Divorced,1,0,11,0,1,4,145,5,724.5,0,0,23,867.3333333,0,0.000826446,59.988,0,May,1,1,1,2,Returning_Visitor,FALSE
50229,0,9,Computer,1,8,Debit Card,Male,2,3,Mobile Phone,2,Divorced,2,1,23,1,1,0,117,0,0,0,0,8,123,0,0.014285714,59.988,0,May,2,2,1,2,Returning_Visitor,FALSE
50230,0,13,Mobile Phone,3,8,Debit Card,Female,3,3,Others,3,Divorced,1,0,14,1,1,12,280,7,161.25,1,0,32,1038.797619,0,0.015714286,59.96777143,0.2,May,1,1,4,2,Returning_Visitor,FALSE
50231,0,0,Mobile Phone,1,29,Debit Card,Female,3,3,Mobile Phone,2,Married,2,0,22,1,1,2,129,0,0,0,0,13,328.9166667,0,0.014285714,59.79014286,0,Mar,3,2,1,3,Returning_Visitor,FALSE
50232,0,9,Computer,1,9,Debit Card,Male,2,3,Mobile Phone,2,Divorced,5,0,15,0,1,4,121,0,0,0,0,7,444,0,0.028571429,59.75418351,0,Dec,1,1,2,8,Returning_Visitor,TRUE
50233,0,2,Mobile Phone,1,9,Credit Card,Male,3,4,Fashion,3,Divorced,2,0,18,1,1,3,219,1,15,0,0,15,691.8333333,0,0.014285714,59.6118415,0,Nov,2,2,2,2,Returning_Visitor,FALSE
